experiment,collection_window,metric,scope,sample_index,value,unit
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,29,2009.28,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,30,2011.02,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,31,2009.35,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,32,2011.55,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,33,2009.59,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,34,2011.59,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,35,2009.57,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,36,2011.43,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,37,2009.62,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,38,2012.11,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,39,2009.47,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,40,2010.81,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,41,2010.91,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,42,2009.18,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,43,2010.88,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,44,2009.29,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,45,2010.75,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,46,2009.49,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,47,2017.39,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,48,2010.01,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,49,2012.69,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,50,2010.22,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,51,2012.01,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,52,2016.22,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,53,2012.84,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,54,2014.35,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,55,2018.07,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,56,2014.12,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,57,2009.61,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,58,2011.47,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,59,2009.39,MB/s
