Linux 5.15.0-187-generic (node0.katieyan-315918.ldos-ut-pg0.wisc.cloudlab.us) 	09/14/26 	_x86_64_	(32 CPU)

05:13:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:35         31      0.00      0.00      0.00      0.00      0.00    100.00

05:14:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:36        all      0.06      0.00      0.53      0.00      0.00     99.41
05:14:36          0      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          4      1.02      0.00     17.35      0.00      0.00     81.63
05:14:36          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         15      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         23      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         24      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         26      1.00      0.00      0.00      0.00      0.00     99.00
05:14:36         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:36         28      0.00      0.00      0.00      0.00      0.00    100.00
